name||price||brand||size_value||size_unit||category||subcategory||url||timestamp
9GRAMS Sprouted Multi Millet and Moong Instant chilla Mix Combo, Protein and Fibre Rich, 2X200g	₹250.00	9GRAMS	2x200	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Aplenty Fryums Papad Ready To Fry Snack Chips | Free Tastemaker | Multicolour (20 in 1) Mix Imported Fryum Pack | Assorted Fryums (200G)	₹178.00	APLENTY	20	in	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
GAJANAND Dosa Breakfast Mix Flour, 400g (Pack of 3) / 100% Vegetarian / No Artificial Flavors / Makes Crisp, Golden-Colored Dosas / For Healthy Snacks	₹264.00	GAJANAND (AAH GAJANAND VAH GAJANAND)	400	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
GAJANAND (Aah Gajanand Vah Gajanand) Rice Idli Mix Flour, 400gm (Pack of 2) / Instant Mix, Ready to Cook / for Healthy & Tasty Snacks/Breakfast / Free Rajwadi Garam Masala (Inside Pack)	₹190.00	GAJANAND (AAH GAJANAND VAH GAJANAND)	400	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Puramio Almond (Vegan) Milk Powder [No Added Sugar], 600g	₹960.00	PURAMIO	600	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
La Casa Icecream Premix Premix - Belgian Chocolate | Extra Creamy & Strong Flavor | 250g |	₹199.00	LA CASA	250	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
SWAD Madras Sambhar 450g	₹145.00	SWAD	450	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Dharmasut Vanilla, Kesar Pista, Chocolate Ice Cream Powder, 100 G Each (Combo Of 3)	₹267.00	DHARMASUT	100	G	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Bambino Combo Soups Pack of 5 Buy 1 Get 1 Free (10 packets)	₹399.00	BAMBINO	5	Buy	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Bambino Instant Upma Mix Each 180Gms X Pack of 4 ( 720 Gms)	₹199.00	BAMBINO	180	Gms	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
BakersWhip No Added Sugar Vanilla Whipping Cream Powder, 450 Gm	₹590.00	BAKERSWHIP	450	Gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Desi Treat Button Mushroom 825g + Desi Treat Veg Soya Chaap 800g Combo	₹452.00	DESI TREAT	825	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Marwar Ready to Fry Dry Golgappa Papad - 1600gm | Pani Puri Papad | Whole Wheat Panipuri Gappa | Premium Quality, Crispy & Crunchy Snack |	₹399.00	MARWAR	1600	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
The Ancient Remedy Bread Crumbs - 310gm | 100% Natural, Crispy & Crunchy Coating for Cutlets, Patties, Fried Snacks, Baking & Everyday Cooking |	₹299.00	THE ANCIENT REMEDY	310	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
FoodEmporium Bread Crumbs | Panko Bread Crumb (225gm) | Japanese Style Crispy & Light Bread Crumbs	₹185.00	FOODEMPORIUM	225	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
FoodEmporium Instant Dry Yeast (50Gm) | Dry Yeast Powder | Khamir | Dry Yeast for Baking Bread, Cake , Pizza	₹165.00	FOODEMPORIUM	50	Gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Golers Gulab Jamun Instant Mix | Easy to Make Mix | Soft & Delicious Indian Dessert and Mithai, 200gm Pack Of 10	₹969.00	GOLERS	200	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Golers Gulab Jamun Instant Mix | Easy to Make Mix | Soft & Delicious Indian Dessert and Mithai, 200gm	₹199.00	GOLERS	200	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
INDIDOZ Dal Makhani Ready To Eat | Just Heat And Eat | Pure Veg Indian Food | Ready To Eat Meal | No Added Preservative & Colours	₹130.00	INDIDOZ			ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Veganic SOYA Katori | SOYA Cup Tasty & Healthy | Masala Soyabean Snacks | Fiber Gluten Free SOYA Snack | Roasted SOYA Katori Oil Free 400g	₹259.00	VEGANIC	400	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
S Eleven Super Market Ready to Fry Big White Sabudana Plain Papad/Sago Coin for Fasting/White Tapioca Papad 500 gm	₹299.00	S ELEVEN SUPER MARKET	500	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
S Eleven Super Market Ready to Fry Nagli (Ragi/Nachani) Fryums/Ready to Fry Snacks Fryums 500 gm	₹249.00	S ELEVEN SUPER MARKET	500	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Indimix Moong Dal Halwa Mix | Instant Ready To Cook | Easy and Quick to Make | Soft & Delicious Halwa | No Preservatives Added Color - 200gm	₹189.00	INDIMIX	200	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Insta Ahaar Khatta Meetha Poha (Pack of 8, 60g Each) | Ready to Eat | Instant Snack	₹240.00	INSTA AHAAR	60	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Fruvanta Active Dry yeast 100gm.	₹174.00	FRUVANTA	100	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
GM Foods Vegetable Oats Chilla 200 Gram ( Pack Of 3 )	₹289.00	GM FOODS	200	Gram	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Suhana Cuppa Dal Khichadi Ready to Eat Instant Breakfast - Pack of 3	₹344.00	SUHANA	3	pack	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Suhana Khaman Dhokla Instant Mix 200g - Pack of 4	₹259.00	SUHANA	200	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Momsy Premium Homemade Urad Special Papad (400gm)	₹264.00	MOMSY	400	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Puramio Icecream Mix Combo (Pack of 6) , 100g Each	₹445.00	PURAMIO	100	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Puramio Whipping Cream Powder - Vanilla, 250g	₹360.00	PURAMIO	250	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
SWAD Soya Chaap 850g-Pack of 3	₹570.00	SWAD	850	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Yuvraj Badi moong dal wadi | Badiya Rajasthani hand made sukha sabji 400 gm pack	₹155.00	YUVRAJ	400	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Yuvraj Moong Papad rajasthani Marwari Taste 250 gm	₹150.00	YUVRAJ	250	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Yuvraj Jeera Rice Papad, Palak, Red Chilly Khichiya (150 g x 2) and Fryums 300 gm	₹169.00	YUVRAJ	150	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
La Casa Multigrain Belgian Waffle Mix 1 Kg	₹349.00	LA CASA	1	Kg	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
La Casa Carrageenan Powder 200 Gm	₹367.00	LA CASA	200	Gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Marwar Ready to Fry Dry GolGappa Papad 2 KG / Pani Puri Papad / Panipuri Papad - Supervalue Pack	₹429.00	MARWAR	2	KG	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
VIMAL Ready to Eat Madras Sambhar Instant Mix with No Added Preservative and Colours - 300g	₹156.00	VIMAL	300	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
VIMAL Ready to Eat Dal Tadka Instant Mix Vegetarian with No Added Preservative and Colours - 300g	₹150.00	VIMAL	300	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
FoodEmporium Bread Crumbs | Panko Bread Crumb (800gm)	₹280.00	FOODEMPORIUM	800	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
FoodEmporium Bread Crumbs | Panko Bread Crumb (200gm) | Japanese Style Crispy & Light Bread Crumbs	₹180.00	FOODEMPORIUM	200	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
FoodEmporium Instant Dry Yeast (400Gm) | Dry Yeast Powder | Khamir | Dry Yeast for Baking Bread, Cake , Pizza	₹290.00	FOODEMPORIUM	400	Gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Golers Dahi vada Instant Mix, 200gm | Ready-to-Cook Dahi Wada & Bhalla Snack Mix | Authentic Indian Chaat | High Protein | 100% Natural Ingredients | No Preservatives | No Artificial Colors Pack Of 2	₹239.00	GOLERS	200	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Golers Surti Dal Locho Instant Mix 200gm | Indian Quick Breakfast Mix | Ready-to-Cook Gujarati Snack | Gopaal Locho | 100% Natural Ingredients | No Preservatives | No Artificial Colors Pack Of 10	₹739.00	GOLERS	200	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Food Essential Tender Coconut Water Powder [Raw, Vegan, Refreshing & Re-Hydrating] 500 gm.	₹449.00	FOOD ESSENTIAL	500	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Food Essential Rice Paper Sheet - 1.2 kg. 22cm (Spring Roll Wrapper) Pack of 3 - 400 gm. each	₹899.00	FOOD ESSENTIAL	1.2	kg	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
La Casa Blueberry Powder| 100% Natural,No Added Sugar | Rich in Antioxidants & Vitamin C | Vegan , Gluten-free Superfood for Smoothies, Baking, Yoghurt , Cosmetics - 10g	₹189.00	LA CASA	10	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Arihant Siddh Yellow Finger Fryums | Ready-to-Fry Crunchy Snack | Light, Crispy & Tasty | Ideal for Kids, Parties & Tea-Time 400 grams	₹155.00	ARIHANT SIDDH	400	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
RED CLIFF Dextrose Monohydrate | Premium Sugar Alternative | Vegan & Gluten Free | Glucose Powder | (Dextrose Monohydrate | 250g |)	₹199.00	RED CLIFF	250	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
INDIAN KHANA KHAZANA Ready to eat Sweet Potato Chaat | Indian Tasty Flavour Ready to Eat Food Sweet Potato Chaat | No Added Preservative and Colours,	₹249.00	INDIAN KHANA KHAZANA			ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Nourish You Quinoa Puffs , Spicy Garlic flavour 50g |Baed , Not Fried | Goodness of Crunchy Quinoa| Fibre Rich | Healthy Snacks	₹94.00	NOURISH YOU	50	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Indimix Jalebi Mix | Instant Ready To Cook | Each Bite Bursts With Sweetness | Authentic Taste Of Traditional Indian Dessert - 200gm	₹189.00	INDIMIX	200	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Chokhi Dhani Palak Paneer 300g, Malai Kofta 300g | Ready to Eat | Combo Pack 600g	₹265.00	CHOKHI DHANI	300	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Kwality Ice Cream Mix 100g Box Pineapple[Pack of 5]	₹249.00	KWALITY	100	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Mk it easy Instant Millets Khichdi Mix | 200g | pack of 8	₹680.00	MK IT EASY	200	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
SWAD Alphonso Mango Slice In Syrup 850g	₹385.00	SWAD	850	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Green Piece Instant Cold Coco / Cocoa Powder 200gm. (Pack of 2)	₹329.00	GREEN PIECE	200	gm	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Vanita Aahar Khaman Dhokla Mix, 1500g (Pack of 3, 500g x 3)	₹360.00	VANITA AAHAR	1500	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Dharmasut Kesar Pista + Vanilla + Rose + Strawberry Instant Ice Cream Mix Powder 400 g (Pack of 4)	₹321.00	DHARMASUT	400	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Dolce Vita Flavoured Sugar Sticks, 36g (White)	₹282.00	DOLCE VITA	36	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
FreshoCartz Organic Colorful Ready To Fry for Fast Sabudana Masala Papad 100 g	₹189.00	FRESHOCARTZ	100	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
FreshoCartz Confeito Rainbow Vermicelli Sprinkles For Cake Decoration And Ice Creams 100 g	₹189.00	FRESHOCARTZ	100	g	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Food Library The Magic of Nature Coconut Flavored Milk Powder, 200 G (Pack Of 1)	₹270.00	FOOD LIBRARY THE MAGIC OF NATURE	200	G	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Food Library The Magic of Nature Camel Milk Powder, 100 G (Pack Of 1)	₹440.00	FOOD LIBRARY THE MAGIC OF NATURE	100	G	ready-to-eat	ready-to-eat	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/ready-to-cook-eat/29007	2025-09-21T15:30:10.182140
Kissan Fresh Tomato Ketchup 1.1 kg	₹92.00	KISSAN	1.1	kg	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Baidyanath Honey 500 gm | Natural Immunity Booster	₹190.00	BAIDYANATH	500	gm	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Veeba Smart Tomato Ketchup 1 kg	₹70.00	VEEBA	1	kg	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Dabur Honey Jar 650 g	₹200.00	DABUR	650	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Nutella Ferrero Hazelnut Spread With Cocoa 350 g	₹348.00	NUTELLA	350	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Baidyanath Honey 1 kg | Pure and Natural Honey	₹324.00	BAIDYANATH	1	kg	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Zandu Pure Honey 650 g	₹167.00	ZANDU	650	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Kissan Mixed Fruit Jam 90 g	₹17.00	KISSAN	90	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Dabur Honey 1.2 kg	₹349.00	DABUR	1.2	kg	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Del Monte Tomato Ketchup, Classic Blend - 450 g	₹44.00	DEL MONTE	450	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Del Monte Tomato Ketchup 1 kg	₹75.00	DEL MONTE	1	kg	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Kissan Fresh Tomato Ketchup 850 g	₹89.00	KISSAN	850	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Sams Red Chilly Sauce, Soya Sauce, Green Chilly Sauce 300 g	₹65.00	SAMS	300	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Saffola Active Honey 1 kg	₹275.00	SAFFOLA	1	kg	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Kissan Mixed Fruit Jam 200 g	₹80.00	KISSAN	200	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Wingreens Farms Premium Vey Mayo 800 g	₹117.00	WINGREENS FARMS	800	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Maggi Hot & Sweet Tomato Chilli Sauce 1 kg	₹148.00	MAGGI	1	kg	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Wingreens Farm Traditional Recipe Pizza & Pasta Sauce 450 g	₹82.00	WINGREENS FARMS	450	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Disano Crunchy Peanut Butter 924 g	₹187.00	DISANO	924	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Dabur Squeezy Honey 400 g (Buy 1 Get 1)	₹299.00	DABUR	400	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Funfoods Veg Mayonnaise 100 g	₹43.00	FUNFOODS	100	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Snac tac Mixed Fruit Jam 500 g	₹79.00	SNACTAC	500	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Dabur Honey 250 g	₹111.00	DABUR	250	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Kissan Fresh Tomato Ketchup 500 g	₹106.00	KISSAN	500	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Patanjali Honey 500 g	₹160.00	PATANJALI	500	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Knorr Pizza & Pasta Sauce 200 g	₹40.00	KNORR	200	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Hershey's Cocoa Spread With Almond 350 g	₹251.00	HERSHEY'S	350	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Wingreens Farms Tandoori Mayo 400 g	₹82.00	WINGREENS FARMS	400	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
MYFITNESS Peanut Butter Chocolate Spread Crunchy 510g | 23g Protein & 9g Fiber | Tasty & Healthy Nut Butter Spread for Breakfast & Snacks | Cholesterol Free | Zero Trans Fat | Crunchy Peanut Butter	₹239.00	MYFITNESS PEANUT BUTTER	510	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Veeba Mayonnaise 800 g	₹112.00	VEEBA	800	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Ching's Secret Green Chilli Sauce 190 g	₹53.00	CHING'S SECRET	190	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Apis Himalaya Honey, 500g (Buy 1 Get 1 Free) | 100% Pure| No Added Sugar or Adulteration	₹236.00	APIS	500	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Maggi Rich Tomato Ketchup 970 g	₹140.00	MAGGI	970	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
Ching's Secret Red Chilli Sauce 200 g	₹49.00	CHING'S SECRET	200	g	spread	sauce-ketchup-butter	https://www.jiomart.com/c/groceries/biscuits-drinks-packaged-foods/spread-sauces-ketchup/29008	2025-09-21T15:36:58.936670
